condition,k,baseline,variant,n,cost_delta,delta_low,delta_high,cost_ratio,ratio_low,ratio_high,auc_delta,auc_delta_low,auc_delta_high,wins,ties,losses
noisy,4,count,goal_reuse,32,-8343.75,-10437.5,-6656.25,0.35036496350364965,0.3048016701461378,0.40111459956250095,0.05953225198025001,0.05024564667288987,0.06948322338306798,32,0,0
noisy,6,count,goal_reuse,32,-13281.25,-15062.5,-11717.968750000011,0.2904841402337229,0.2669899166966319,0.31715787397501227,0.1184879229205,0.10613475575109062,0.13160491394674453,32,0,0
noisy,8,count,goal_reuse,32,-19531.25,-21562.5,-17561.71875000001,0.22839506172839505,0.21170584722495323,0.24662634253852858,0.17877879648753126,0.16265705190821955,0.1953655713481266,32,0,0
noisy,12,count,goal_reuse,32,-31281.25,-33562.5,-29031.25,0.17341040462427745,0.1628691295922154,0.1844264028737067,0.28409429084265625,0.26223516844514766,0.3068346678403008,32,0,0
noisy,16,count,goal_reuse,32,-42687.5,-45531.25,-39967.968750000015,0.14784778540237056,0.13961586291520175,0.1559323720940695,0.3965835192655625,0.37117273929645234,0.42275165182257735,32,0,0
noisy,2,count,progressive_goal,32,1500.0,-2031.25,6375.0,1.2285714285714286,0.6325214651710289,1.8248855684339556,0.0034494184045937362,-0.004032490168552371,0.010117406495015599,25,3,4
noisy,4,count,progressive_goal,32,-8250.0,-10156.25,-6750.0,0.35766423357664234,0.3227831304254347,0.3978501754085736,0.05667282099584375,0.046419213107482815,0.06711585193458905,32,0,0
noisy,6,count,progressive_goal,32,-13250.0,-15031.25,-11718.75,0.2921535893155259,0.2631578947368421,0.3228073430329069,0.11938637814271875,0.10683633790306328,0.13366119175885785,32,0,0
noisy,8,count,progressive_goal,32,-19406.25,-21625.0,-17281.25,0.23333333333333334,0.2126947793634634,0.2560823365916117,0.17647399645896877,0.15869631842473672,0.19544002735275703,32,0,0
noisy,12,count,progressive_goal,32,-31250.0,-33593.75,-29000.0,0.17423616845582163,0.16596461668070767,0.18274111675126903,0.2877472831595625,0.265712765220782,0.310701544702375,32,0,0
noisy,16,count,progressive_goal,32,-42250.0,-45218.75,-39406.25,0.15658140985651903,0.14711246200607903,0.16677237282744567,0.393240633175125,0.36804169176830315,0.4191344855701922,32,0,0
noisy,2,count,oracle_goal,32,-3187.5,-4531.25,-2125.0,0.5142857142857142,0.4423057768924303,0.5977653631284916,0.016279163221624992,0.010638043231849222,0.02241688037748593,29,3,0
noisy,4,count,oracle_goal,32,-7593.75,-8937.5,-6437.5,0.40875912408759124,0.3350913282376302,0.507082408435072,0.06025859625134374,0.0516769884841789,0.06968089569992109,32,0,0
noisy,6,count,oracle_goal,32,-13656.25,-15562.5,-11968.75,0.2704507512520868,0.23975720789074356,0.30404247613166774,0.12185448219268749,0.1089375341315789,0.13665622703384686,32,0,0
noisy,8,count,oracle_goal,32,-20031.25,-22156.25,-17999.21875000001,0.20864197530864198,0.1917808219178082,0.22768464815347542,0.19034746178940626,0.17304925043690236,0.20804085443438206,32,0,0
noisy,12,count,oracle_goal,32,-32437.5,-34875.0,-30062.5,0.14285714285714285,0.13464531926100262,0.1514906933574152,0.29879242165325,0.27620371606639765,0.3222497752163242,32,0,0
noisy,16,count,oracle_goal,32,-44593.75,-47531.25,-41750.0,0.10979413599500935,0.10407783949003753,0.11585760517799353,0.416865938977625,0.3917930567655274,0.4426772014359914,32,0,0
noisy,2,count,oracle_qrm,32,-3312.5,-4812.5,-2156.25,0.49523809523809526,0.4107142857142857,0.5934065934065934,0.01694473406362499,0.012747475003022635,0.02135863751372655,29,3,0
noisy,4,count,oracle_qrm,32,-6093.75,-8656.25,-2250.0,0.5255474452554745,0.3325684044861741,0.8377824074074073,0.054027687235375016,0.044169450158716414,0.06454471054282736,31,0,1
noisy,6,count,oracle_qrm,32,-13937.5,-15812.5,-12281.25,0.25542570951585974,0.22748815165876776,0.28623853211009176,0.11335451134993751,0.10117000672517033,0.12707326455396722,32,0,0
noisy,8,count,oracle_qrm,32,-20156.25,-22218.75,-18187.5,0.2037037037037037,0.18922152255122782,0.21964607472889539,0.1804399821299375,0.16421509930811953,0.19751705352508828,32,0,0
noisy,12,count,oracle_qrm,32,-32375.0,-34781.25,-30031.25,0.14450867052023122,0.13687321956377352,0.15266518492523054,0.28557231380375003,0.26549476480394296,0.30611294355849766,32,0,0
noisy,16,count,oracle_qrm,32,-44500.0,-47437.5,-41718.75,0.11166562694946974,0.10572673526639928,0.1174194165963316,0.3978298030980938,0.3742320726640461,0.4228904744024157,32,0,0
